"id","submitdate","lastpage","startlanguage","seed","age","gender","gender[other]","colorVision","experiencePacman","experienceAI","experienceAI2[1]","experienceAI2[2]","experienceAI2[3]","experienceAI2[4]","experienceAI2[5]","experienceAI2[other]","outcomeAI[1]","randVideoSeed","randnumber","videoname1","videoname2","videoname3","retrospectionText","retrospectionQuest","next","infoPacman","gamePacman","regularPill","identifyPacman","powerPill","GhostsBlueWhen","GhostsBlueWhat","infoPacman2","gamePacman2","infoSummary","infoSaliency","greenArea","brightnessArea","quizSummary","infoSummary2","infoSaliency2","retrospectionVideo2","retrospectionClicks2","Intention2","retrospection2[1]","retrospection2[2]","retrospection2[3]","retrospection2[4]","retrospection2[5]","retrospection2[6]","RetrospectionConf2[predictConf1]","RetrospectionExpl2","retrospectionVideo3","retrospectionClicks3","Intention3","retrospection3[1]","retrospection3[2]","retrospection3[3]","retrospection3[4]","retrospection3[5]","retrospection3[6]","RetrospectionConf3[predictConf1]","RetrospectionExpl3","retrospectionVideo1","retrospectionClicks1","Intention1","retrospection1[1]","retrospection1[2]","retrospection1[3]","retrospection1[4]","retrospection1[5]","retrospection1[6]","RetrospectionConf1[predictConf1]","RetrospectionExpl1","explSatisfaction1[1]","explSatisfaction1[2]","explSatisfaction1[3]","explSatisfaction1[4]","explSatisfaction1[5]","explSatisfaction1[6]","comment1","trustDescription2","videos2","videoClicks2A","videoClicks2B","trustBool2","trustConfidence2[confidence1]","trustExpl2","trustDescription3","videos3","videoClicks3A","videoClicks3B","trustBool3","trustConfidence3[confidence1]","trustExpl3","trustDescription1","videos1","videoClicks1A","videoClicks1B","trustBool1","trustConfidence1[confidence1]","trustExpl1","explSatisfaction2[1]","explSatisfaction2[2]","explSatisfaction2[3]","explSatisfaction2[4]","explSatisfaction2[5]","explSatisfaction2[6]","comment2","bonus","code","submit","interviewtime","groupTime433","ageTime","genderTime","colorVisionTime","experiencePacmanTime","experienceAITime","experienceAI2Time","outcomeAITime","randVideoSeedTime","randnumberTime","groupTime503","videoname1Time","videoname2Time","videoname3Time","retrospectionTextTime","retrospectionQuestTime","nextTime","groupTime451","infoPacmanTime","gamePacmanTime","groupTime453","regularPillTime","identifyPacmanTime","powerPillTime","GhostsBlueWhenTime","GhostsBlueWhatTime","groupTime486","infoPacman2Time","gamePacman2Time","groupTime454","infoSummaryTime","infoSaliencyTime","groupTime455","greenAreaTime","brightnessAreaTime","quizSummaryTime","groupTime487","infoSummary2Time","infoSaliency2Time","groupTime512","retrospectionVideo2Time","retrospectionClicks2Time","Intention2Time","retrospection2Time","RetrospectionConf2Time","RetrospectionExpl2Time","groupTime513","retrospectionVideo3Time","retrospectionClicks3Time","Intention3Time","retrospection3Time","RetrospectionConf3Time","RetrospectionExpl3Time","groupTime510","retrospectionVideo1Time","retrospectionClicks1Time","Intention1Time","retrospection1Time","RetrospectionConf1Time","RetrospectionExpl1Time","groupTime511","explSatisfaction1Time","comment1Time","groupTime460","trustDescription2Time","videos2Time","videoClicks2ATime","videoClicks2BTime","trustBool2Time","trustConfidence2Time","trustExpl2Time","groupTime461","trustDescription3Time","videos3Time","videoClicks3ATime","videoClicks3BTime","trustBool3Time","trustConfidence3Time","trustExpl3Time","groupTime456","trustDescription1Time","videos1Time","videoClicks1ATime","videoClicks1BTime","trustBool1Time","trustConfidence1Time","trustExpl1Time","groupTime509","explSatisfaction2Time","comment2Time","groupTime479","bonusTime","codeTime","submitTime"
"148","1980-01-01 00:00:00","17","en","1163374281","3","1","","0","2","1","1","1","0","0","0","0","3","2","1","/surveys/upload/surveys/841769/files/agent1_random_2.mp4","/surveys/upload/surveys/841769/files/agent2_random_2.mp4","/surveys/upload/surveys/841769/files/agent3_random_2.mp4","","","","","","A3","A3","A2","A2","A1","","","","","","","A2","","","","3","The AI seems to be avoiding ghosts. Lurking in corners etc. until they pass.","1","1","0","1","0","0","5","Mostly ghosts and pac man himself, but the AI was also collecting smaller dots too.","","2","He's focused on kiting away from ghosts, but he also heads to a power pill when it appears. So it's a hybrid strategy of avoiding and waiting for power pills.","1","0","1","1","0","0","7","I just watched the actions of the AI in the video. He wasn't focused on eating little pills, only on making sure he was avoiding the ghosts and heading to a large pill when it appeared.","","1","This AI was focused on eating pills as well as power pills to turn the ghosts blue.","1","0","1","1","0","0","7","This was pretty obvious. He was playing the game the standard way, collecting pills and big pills.","2","2","5","2","","","Not enough clips were shown, and they were way too short.","","","1","1","2","7","No contest. Player A plays it too safe and even makes a mistake by heading right into a ghost.","","","1","1","1","7","Both are highly inconsistent and sub-optimal, but at least Player A focuses heavily on collecting pills.","","","2","1","1","7","Player A stays moving and cleanly collects pills. Player B stalls too much.","2","2","5","2","","","Same videos, same comments.","30","252ba227d","","849.18","292.24","","","","","","","","","","0.86","","","","","","","71.14","","","33.57","","","","","","0.98","","","3.75","","","14.94","","","","1.33","","","112.03","","","","","","","94.8","","","","","","","52.97","","","","","","","25.68","","","38.85","","","","","","","","43.05","","","","","","","","48.62","","","","","","","","13.47","","","0.9","","",""
"149","","4","en","929437708","3","2","","0","2","0","","","","","","","5","6","1","/surveys/upload/surveys/841769/files/agent1_random_6.mp4","/surveys/upload/surveys/841769/files/agent2_random_6.mp4","/surveys/upload/surveys/841769/files/agent3_random_6.mp4","","","","","","A3","A3","A2","A3","A3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517.57","23.47","","","","","","","","","","1.8","","","","","","","33.66","","","311.84","","","","","","146.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150","","1","en","206578540","4","2","","1","2","1","1","1","0","0","0","0","4","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.85","21.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151","","7","en","229379744","4","2","","0","2","0","","","","","","","3","3","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A2","A2","A1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","572.37","19.51","","","","","","","","","","1.54","","","","","","","104.82","","","144.78","","","","","","1.65","","","8.92","","","208.69","","","","82.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"152","1980-01-01 00:00:00","17","en","602903627","3","2","","0","1","0","","","","","","","4","9","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_9.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_9.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_9.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","0","Eating the power pill","1","0","1","0","1","0","4","those were the most relevant ","","1","eating the power pill very fast","1","0","0","1","1","0","3","I am not very confidence ","","1","eating the power pill","1","1","1","0","0","0","4","those were the most relevant ","4","4","4","","4","4","none ","","","0","0","2","6","according to performance ","","","0","0","1","5","how well they performed ","","","0","0","1","4","according to performance ","4","4","4","","4","4","none ","40","33fa227e","","1118.93","36.35","","","","","","","","","","1.4","","","","","","","106.74","","","81.25","","","","","","214.81","","","79.53","","","96.54","","","","42.53","","","64.37","","","","","","","87.36","","","","","","","119.97","","","","","","","96.91","","","29.18","","","","","","","","25.41","","","","","","","","24.79","","","","","","","","11.02","","","0.77","","",""
"153","1980-01-01 00:00:00","17","en","653376958","7","2","","0","4","1","0","1","0","0","0","0","4","5","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_5.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_5.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","11","He ate a power pill so he could eat the blue ghosts, then headed towards the other power pills, and he moved along the maze staying close to the green pixels","0","1","1","0","1","0","2","He seemed to be focused on eating the power pills in order to eat the blue ghosts and he used the green pixels to follow the best route to the power pills and blue ghosts","","19","His strategy was to eat a power pill then eat the blue ghosts, and then to eat the normal pills while avoiding the ghosts - he is also moving towards the green pixels","0","1","1","0","1","0","2","The power pill was important so he could eat the blue ghosts and then avoid the ghosts when the power wore off","","32","Pacman is moving moving along with the green pixels and eating the small pills after eating a power pill","0","1","1","0","1","0","2","in part of the video Pacman was only eating the normal pills after eating a power pill, but at one point he seemed to be going after a blue ghost","2","2","3","","2","2","I would have liked to have been able to watch the videos in a larger screen","","","2","2","1","6","Agent A was eating ghosts and earning points; Agent B seemed to be wandering around aimlessly","","","2","3","1","4","Player A went after the blue ghosts and avoided the other ghosts while Player B turned directly into the path of a ghost that wasn't blue","","","2","2","2","5","Agent B seemed to be going after the power pills and eating the ghosts while Agent A was mostly wandering around and wasn't taking the opportunity to eat the ghosts when they were blue","3","2","3","","3","2","","30","237aa227f","","2184.99","82.52","","","","","","","","","","1.01","","","","","","","126.84","","","69.94","","","","","","1.34","","","64.2","","","50.81","","","","1.23","","","364.02","","","","","","","509.54","","","","","","","397.54","","","","","","","71.09","","","130.83","","","","","","","","141.95","","","","","","","","135.22","","","","","","","","36.23","","","0.68","","",""
"154","1980-01-01 00:00:00","17","en","336862049","4","1","","0","4","1","1","1","1","0","1","0","4","3","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_3.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_3.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_3.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","2","The agent is trying to stay as far away as possible from the ghosts","1","1","0","1","0","0","7","I was trying to pay attention to the green pixels which indicate where the AI is focused ","","1","The strategy was to use the blocks in the labyrinth to stay away from the ghosts and to eat the power pills ","1","0","1","1","0","0","5","Watching the green pixels to try and deduce the AI's strategy","","1","To eat as many regular pills as possible","1","1","0","1","0","0","7","Paying attention the green pixels","5","3","2","","4","4","none","","","1","1","1","5","It appeared to me that the Agent inn A was taking in more info","","","1","1","2","4","The Agent in B was paying close attention to the ghosts","","","1","1","2","5","The agent was taking in more info over all","4","3","2","","4","5","none","40","114ca227e","","1123.3","61.91","","","","","","","","","","1.33","","","","","","","102.65","","","46.96","","","","","","174.97","","","54.6","","","25.44","","","","0.81","","","155.14","","","","","","","146.82","","","","","","","68.19","","","","","","","36.99","","","88.9","","","","","","","","66.8","","","","","","","","60.87","","","","","","","","30.26","","","0.66","","",""
"155","","4","en","555111927","4","2","","0","2","0","","","","","","","5","7","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A2","A3","A2","A1","A3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440.66","19.4","","","","","","","","","","1.53","","","","","","","34.51","","","210.51","","","","","","174.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"156","1980-01-01 00:00:00","17","en","1807248927","4","1","","0","2","1","1","1","1","0","0","0","4","6","3","/surveys/upload/surveys/841769/files/agent1_random_lrp_6.mp4","/surveys/upload/surveys/841769/files/agent2_random_lrp_6.mp4","/surveys/upload/surveys/841769/files/agent3_random_lrp_6.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","3","The strategy of the AI agent is to get as much regular and power pills it can so as to eat the ghost.","1","1","0","0","1","0","5","The video provided a good basis for my selection, almost throughout the video Pacman ate the blue ghost.","","3","The strategy of the AI agent is for Pacman to eat only the regular pills and to stay as far away as possible from the ghost.","1","1","0","0","1","0","6","I came to my selection by analyzing the movement of Pacman with regard to the objects I selected. The movement of Pacman followed a certain pattern and direction.","","1","The strategy of the AI agent is to eat both the normal pills and power pills.","1","1","1","0","0","0","4","The video helped give me an insight into how Pacman moved and also the objects it wanted to eat.","5","5","1","","4","4","The survey was clear and concise.","","","1","1","1","6","Player A  played much better in the game by avoiding the ghost.","","","1","1","2","6","Player B eats the ghost quite often, therefore using it will earn me more points in the game.","","","1","1","2","6","Player B takes better decisions in terms of movement and carefully avoiding the blue ghosts as well.","4","5","1","","4","4","","40","167ca227f","","1612.01","75.14","","","","","","","","","","1.28","","","","","","","511.26","","","121.15","","","","","","1.24","","","62.66","","","79.57","","","","1.73","","","117.46","","","","","","","229.47","","","","","","","110.74","","","","","","","26.51","","","95.4","","","","","","","","70.71","","","","","","","","88.47","","","","","","","","17.52","","","1.7","","",""
"157","","8","en","219073551","6","1","","0","3","1","1","0","0","0","0","0","4","1","4","/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4","/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4","","","","","","A3","A3","A2","A2","A1","","","","","A1","A2","A2","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","501.93","76.59","","","","","","","","","","3.01","","","","","","","135.32","","","133.59","","","","","","3.27","","","49.87","","","61.92","","","","38.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
