,id,submitdate,lastpage,startlanguage,seed,age,gender,gender[other],colorVision,experiencePacman,experienceAI,experienceAI2[1],experienceAI2[2],experienceAI2[3],experienceAI2[4],experienceAI2[5],experienceAI2[other],outcomeAI[1],randVideoSeed,randnumber,videoname1,videoname2,videoname3,retrospectionText,retrospectionQuest,next,infoPacman,gamePacman,regularPill,identifyPacman,powerPill,GhostsBlueWhen,GhostsBlueWhat,infoPacman2,gamePacman2,infoSummary,infoSaliency,greenArea,brightnessArea,quizSummary,infoSummary2,infoSaliency2,retrospectionVideo2,retrospectionClicks2,Intention2,retrospection2[1],retrospection2[2],retrospection2[3],retrospection2[4],retrospection2[5],retrospection2[6],RetrospectionConf2[predictConf1],RetrospectionExpl2,retrospectionVideo3,retrospectionClicks3,Intention3,retrospection3[1],retrospection3[2],retrospection3[3],retrospection3[4],retrospection3[5],retrospection3[6],RetrospectionConf3[predictConf1],RetrospectionExpl3,retrospectionVideo1,retrospectionClicks1,Intention1,retrospection1[1],retrospection1[2],retrospection1[3],retrospection1[4],retrospection1[5],retrospection1[6],RetrospectionConf1[predictConf1],RetrospectionExpl1,explSatisfaction1[1],explSatisfaction1[2],explSatisfaction1[3],explSatisfaction1[4],explSatisfaction1[5],explSatisfaction1[6],comment1,trustDescription2,videos2,videoClicks2A,videoClicks2B,trustBool2,trustConfidence2[confidence1],trustExpl2,trustDescription3,videos3,videoClicks3A,videoClicks3B,trustBool3,trustConfidence3[confidence1],trustExpl3,trustDescription1,videos1,videoClicks1A,videoClicks1B,trustBool1,trustConfidence1[confidence1],trustExpl1,explSatisfaction2[1],explSatisfaction2[2],explSatisfaction2[3],explSatisfaction2[4],explSatisfaction2[5],explSatisfaction2[6],comment2,bonus,code,submit,interviewtime,demographicsTime,ageTime,genderTime,colorVisionTime,experiencePacmanTime,experienceAITime,experienceAI2Time,outcomeAITime,randVideoSeedTime,randnumberTime,groupTime503,videoname1Time,videoname2Time,videoname3Time,retrospectionTextTime,retrospectionQuestTime,nextTime,groupTime451,infoPacmanTime,gamePacmanTime,groupTime453,regularPillTime,identifyPacmanTime,powerPillTime,GhostsBlueWhenTime,GhostsBlueWhatTime,groupTime486,infoPacman2Time,gamePacman2Time,groupTime454,infoSummaryTime,infoSaliencyTime,groupTime455,greenAreaTime,brightnessAreaTime,quizSummaryTime,groupTime487,infoSummary2Time,infoSaliency2Time,retro2Time,retrospectionVideo2Time,retrospectionClicks2Time,Intention2Time,retrospection2Time,RetrospectionConf2Time,RetrospectionExpl2Time,retro3Time,retrospectionVideo3Time,retrospectionClicks3Time,Intention3Time,retrospection3Time,RetrospectionConf3Time,RetrospectionExpl3Time,retro1Time,retrospectionVideo1Time,retrospectionClicks1Time,Intention1Time,retrospection1Time,RetrospectionConf1Time,RetrospectionExpl1Time,groupTime511,explSatisfaction1Time,comment1Time,trust2Time,trustDescription2Time,videos2Time,videoClicks2ATime,videoClicks2BTime,trustBool2Time,trustConfidence2Time,trustExpl2Time,trust3Time,trustDescription3Time,videos3Time,videoClicks3ATime,videoClicks3BTime,trustBool3Time,trustConfidence3Time,trustExpl3Time,trust1Time,trustDescription1Time,videos1Time,videoClicks1ATime,videoClicks1BTime,trustBool1Time,trustConfidence1Time,trustExpl1Time,groupTime509,explSatisfaction2Time,comment2Time,groupTime479,bonusTime,codeTime,submitTime,groupTime542,groupTime532,groupTime533,groupTime540,groupTime534,groupTime535,groupTime541,groupTime545,groupTime543,groupTime539,groupTime525,groupTime515,groupTime516,groupTime523,groupTime517,groupTime518,groupTime524,groupTime528,groupTime526,groupTime522
56,153,1980-01-01 00:00:00,17,en,653376958,7.0,2.0,,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0,4.0,5,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_5.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_5.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_5.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,11.0,"He ate a power pill so he could eat the blue ghosts, then headed towards the other power pills, and he moved along the maze staying close to the green pixels",0.0,1.0,1.0,0.0,1.0,0.0,2.0,He seemed to be focused on eating the power pills in order to eat the blue ghosts and he used the green pixels to follow the best route to the power pills and blue ghosts,,19.0,"His strategy was to eat a power pill then eat the blue ghosts, and then to eat the normal pills while avoiding the ghosts - he is also moving towards the green pixels",0.0,1.0,1.0,0.0,1.0,0.0,2.0,The power pill was important so he could eat the blue ghosts and then avoid the ghosts when the power wore off,,32.0,Pacman is moving moving along with the green pixels and eating the small pills after eating a power pill,0.0,1.0,1.0,0.0,1.0,0.0,2.0,"in part of the video Pacman was only eating the normal pills after eating a power pill, but at one point he seemed to be going after a blue ghost",2.0,2.0,3.0,,2.0,2.0,I would have liked to have been able to watch the videos in a larger screen,,,2.0,2.0,1.0,6.0,Agent A was eating ghosts and earning points; Agent B seemed to be wandering around aimlessly,,,2.0,3.0,1.0,4.0,Player A went after the blue ghosts and avoided the other ghosts while Player B turned directly into the path of a ghost that wasn't blue,,,2.0,2.0,2.0,5.0,Agent B seemed to be going after the power pills and eating the ghosts while Agent A was mostly wandering around and wasn't taking the opportunity to eat the ghosts when they were blue,3.0,2.0,3.0,,3.0,2.0,,30.0,237aa227f,,2184.99,82.52,,,,,,,,,,1.01,,,,,,,126.84,,,69.94,,,,,,1.34,,,64.2,,,50.81,,,,1.23,,,364.02,,,,,,,509.54,,,,,,,397.54,,,,,,,71.09,,,130.83,,,,,,,,141.95,,,,,,,,135.22,,,,,,,,36.23,,,0.68,,,,,,,,,,,,,,,,,,,,,,,
57,154,1980-01-01 00:00:00,17,en,336862049,4.0,1.0,,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0,4.0,3,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_3.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_3.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_3.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,2.0,The agent is trying to stay as far away as possible from the ghosts,1.0,1.0,0.0,1.0,0.0,0.0,7.0,I was trying to pay attention to the green pixels which indicate where the AI is focused ,,1.0,The strategy was to use the blocks in the labyrinth to stay away from the ghosts and to eat the power pills ,1.0,0.0,1.0,1.0,0.0,0.0,5.0,Watching the green pixels to try and deduce the AI's strategy,,1.0,To eat as many regular pills as possible,1.0,1.0,0.0,1.0,0.0,0.0,7.0,Paying attention the green pixels,5.0,3.0,2.0,,4.0,4.0,none,,,1.0,1.0,1.0,5.0,It appeared to me that the Agent inn A was taking in more info,,,1.0,1.0,2.0,4.0,The Agent in B was paying close attention to the ghosts,,,1.0,1.0,2.0,5.0,The agent was taking in more info over all,4.0,3.0,2.0,,4.0,5.0,none,40.0,114ca227e,,1123.3,61.91,,,,,,,,,,1.33,,,,,,,102.65,,,46.96,,,,,,174.97,,,54.6,,,25.44,,,,0.81,,,155.14,,,,,,,146.82,,,,,,,68.19,,,,,,,36.99,,,88.9,,,,,,,,66.8,,,,,,,,60.87,,,,,,,,30.26,,,0.66,,,,,,,,,,,,,,,,,,,,,,,
58,155,,4,en,555111927,4.0,2.0,,0.0,2.0,0.0,,,,,,,5.0,7,4,/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4,,,,,,A2,A3,A2,A1,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.66,19.4,,,,,,,,,,1.53,,,,,,,34.51,,,210.51,,,,,,174.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,156,1980-01-01 00:00:00,17,en,1807248927,4.0,1.0,,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0,4.0,6,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_6.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_6.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_6.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,3.0,The strategy of the AI agent is to get as much regular and power pills it can so as to eat the ghost.,1.0,1.0,0.0,0.0,1.0,0.0,5.0,"The video provided a good basis for my selection, almost throughout the video Pacman ate the blue ghost.",,3.0,The strategy of the AI agent is for Pacman to eat only the regular pills and to stay as far away as possible from the ghost.,1.0,1.0,0.0,0.0,1.0,0.0,6.0,I came to my selection by analyzing the movement of Pacman with regard to the objects I selected. The movement of Pacman followed a certain pattern and direction.,,1.0,The strategy of the AI agent is to eat both the normal pills and power pills.,1.0,1.0,1.0,0.0,0.0,0.0,4.0,The video helped give me an insight into how Pacman moved and also the objects it wanted to eat.,5.0,5.0,1.0,,4.0,4.0,The survey was clear and concise.,,,1.0,1.0,1.0,6.0,Player A  played much better in the game by avoiding the ghost.,,,1.0,1.0,2.0,6.0,"Player B eats the ghost quite often, therefore using it will earn me more points in the game.",,,1.0,1.0,2.0,6.0,Player B takes better decisions in terms of movement and carefully avoiding the blue ghosts as well.,4.0,5.0,1.0,,4.0,4.0,,40.0,167ca227f,,1612.01,75.14,,,,,,,,,,1.28,,,,,,,511.26,,,121.15,,,,,,1.24,,,62.66,,,79.57,,,,1.73,,,117.46,,,,,,,229.47,,,,,,,110.74,,,,,,,26.51,,,95.4,,,,,,,,70.71,,,,,,,,88.47,,,,,,,,17.52,,,1.7,,,,,,,,,,,,,,,,,,,,,,,
60,157,,8,en,219073551,6.0,1.0,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,4.0,1,4,/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.93,76.59,,,,,,,,,,3.01,,,,,,,135.32,,,133.59,,,,,,3.27,,,49.87,,,61.92,,,,38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,158,1980-01-01 00:00:00,17,en,1822477299,3.0,1.0,,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5.0,2,2,/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4,/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4,/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4,,,,,,A3,A3,A2,A2,A1,,,,,,,A2,,,,1.0,"agent went after regular pills, power pills, and then ghosts to maximize points.",0.0,1.0,1.0,0.0,1.0,0.0,7.0,in the video it showed the agent going after regular pills and then Power pills so it could eat the blue ghosts.,,1.0,strategy was staying away from ghosts.  Also eating power pills then eating ghosts.,1.0,0.0,1.0,0.0,1.0,0.0,6.0,seemed to use pacman to stay away from ghosts when they weren't blue.  Then at power pills to turn the ghosts blue and eat them.,,1.0,agent went for the power pills first to get the bigger points.,1.0,0.0,1.0,0.0,0.0,0.0,6.0,based on the video the agent used pacman to always go for the power pills,5.0,4.0,1.0,5.0,,,,,,1.0,1.0,1.0,7.0,B didn't go after the blue ghosts when it at the power pills thus wasting them.,,,1.0,1.0,1.0,4.0,both utilized the same strategy of eating power pills when near ghosts.  A seemed to have multiple ghosts lined up so it could eat more.,,,1.0,1.0,2.0,7.0,A wasted power pills by not being anywhere near ghosts when it consumed them.,5.0,5.0,1.0,5.0,,,,50.0,35ba227e,,1078.16,47.84,,,,,,,,,,2.15,,,,,,,58.3,,,59.33,,,,,,1.28,,,266.88,,,16.9,,,,1.83,,,123.61,,,,,,,88.96,,,,,,,110.75,,,,,,,32.42,,,87.45,,,,,,,,99.61,,,,,,,,70.09,,,,,,,,10.0,,,0.76,,,,,,,,,,,,,,,,,,,,,,,
62,159,1980-01-01 00:00:00,17,en,541176760,4.0,2.0,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3.0,8,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_8.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_8.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_8.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,"Pacman seemed focus on what was directly in front of him, eating regular pills.",1.0,1.0,0.0,0.0,0.0,0.0,5.0,Each clip showed him focused on what was in front of him,,1.0,Pacman was focused on eating the ghosts,1.0,0.0,0.0,1.0,0.0,0.0,5.0,The focus on the green area was on ghosts while having mega pills consumed.,,3.0,Pacman seemed more focused on trying to stay away from the ghosts. ,1.0,1.0,0.0,1.0,0.0,0.0,3.0,It was hard to see a strategy but overall it looked like Pacman was trying to avoid the ghosts ,3.0,3.0,4.0,,3.0,4.0,,,,1.0,1.0,1.0,4.0,Seems to make better progress and die less easy,,,1.0,1.0,1.0,5.0,A seems better at grabbing pills. B had a lot of weird gaps in the pill consumption.,,,2.0,1.0,2.0,4.0,I am choosing the more aggressive (I think) player who seems to have better functionality,3.0,3.0,4.0,,3.0,3.0,,50.0,38ea227e,,873.1,47.55,,,,,,,,,,1.02,,,,,,,139.73,,,95.67,,,,,,39.87,,,12.12,,,19.07,,,,0.6,,,89.57,,,,,,,50.28,,,,,,,87.15,,,,,,,81.97,,,51.33,,,,,,,,69.56,,,,,,,,68.68,,,,,,,,18.2,,,0.73,,,,,,,,,,,,,,,,,,,,,,,
63,160,1980-01-01 00:00:00,17,en,2087412518,4.0,2.0,,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,4.0,7,2,/surveys/upload/surveys/841769/files/agent1_highlights_div.mp4,/surveys/upload/surveys/841769/files/agent2_highlights_div.mp4,/surveys/upload/surveys/841769/files/agent3_highlights_div.mp4,,,,,,A3,A3,A2,A2,A1,,,,,,,A2,,,,1.0,The strategy of the AI it to consume the normal pills.  Then if pacman man collides with the blue ghosts pacman will eat them but it is not his sole strategy.,0.0,1.0,0.0,0.0,1.0,0.0,4.0,In the clip pacman doesn't prioritize getting to the power pills nor consuming the blue ghosts.  Pacman only goes after the normal pills and if pacman runs into a blue ghosts then pacman will consume them. ,,2.0,The strategy of the AI agent is to go directly to the power pills in order to eat the blue ghosts.  ,0.0,1.0,1.0,0.0,0.0,0.0,5.0,The agent goes directly towards the pills and when the ghosts turn blue pacman eats them.  This enables pacman to continue to find the power pills and eat the rest of the ghosts. ,,1.0,"The strategy of the AI is to get the power pills. The AI doesn't go after the ghosts, only the power pills.",0.0,0.0,1.0,0.0,0.0,0.0,6.0,In the clip pacman goes right for the power pills and that is not.  Pacman does not interact with the ghosts or go near them not even when they turn blue. ,4.0,3.0,2.0,3.0,,,,,,2.0,1.0,1.0,4.0,"In player A, pacman went after the power pills which enabled pacman to receive more points when he consumed the blue ghosts. ",,,2.0,1.0,2.0,4.0,I felt that player B went after the blue ghosts more.  This would increase the points scored.  Player B also went after the power pills causing the ghosts to turn blue more often.,,,2.0,1.0,2.0,5.0,"In player B, pacman went after the blue ghosts more.  In my selection, pacman also tried to get the power pills which means pacman would get more points by consuming them. ",4.0,4.0,2.0,4.0,,,,40.0,31ea227f,,1065.61,43.29,,,,,,,,,,1.46,,,,,,,78.24,,,42.87,,,,,,1.64,,,9.46,,,8.29,,,,1.18,,,159.56,,,,,,,200.96,,,,,,,89.73,,,,,,,25.93,,,131.63,,,,,,,,94.81,,,,,,,,150.31,,,,,,,,24.55,,,1.7,,,,,,,,,,,,,,,,,,,,,,,
64,161,1980-01-01 00:00:00,17,en,1578423006,5.0,1.0,,0.0,4.0,0.0,,,,,,,3.0,6,1,/surveys/upload/surveys/841769/files/agent1_random_6.mp4,/surveys/upload/surveys/841769/files/agent2_random_6.mp4,/surveys/upload/surveys/841769/files/agent3_random_6.mp4,,,,,,A3,A3,A2,A2,A1,,,,,,,A2,,,,1.0,Agent strategy was to eat power pills and blue ghosts and/or eat normal pills while blue ghosts ran away.,0.0,1.0,1.0,0.0,1.0,0.0,6.0,Most of the clips showed blue ghosts and pacman eating them or normal pills.,,1.0,Agent was trying to eat pills and avoid ghosts.,0.0,1.0,0.0,0.0,0.0,0.0,6.0,The agent made no effort to eat power pills and go after blue ghosts.,,1.0,This agent appeared to be going after power pills as their strategy.  However the agent seemed to get stuck in corners and easily caught by ghosts.,0.0,0.0,1.0,0.0,1.0,0.0,6.0,Watching the pacman to see what the AI was attempting to accomplish.,4.0,3.0,4.0,3.0,,,"Some of the agents are worse at Pacman than I am, and I'm terrible at the game.",,,1.0,1.0,1.0,7.0,A was eating pills and attempting to eat ghosts or pills while powered up.  B got stuck in corners and didn't accomplish much.,,,1.0,1.0,2.0,5.0,B was able to eat more pills and did not get stuck in the maze.,,,1.0,1.0,2.0,6.0,B ate more pills and did not go back and forth doing nothing as much as Agent A.,4.0,3.0,2.0,4.0,,,Not at this time.,30.0,192da227f,,1099.46,50.06,,,,,,,,,,0.52,,,,,,,143.64,,,50.96,,,,,,53.27,,,19.02,,,9.44,,,,0.83,,,101.05,,,,,,,106.71,,,,,,,172.6,,,,,,,54.96,,,99.05,,,,,,,,133.97,,,,,,,,76.05,,,,,,,,26.46,,,0.87,,,,,,,,,,,,,,,,,,,,,,,
65,162,1980-01-01 00:00:00,17,en,852621363,4.0,1.0,,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,5.0,8,4,/surveys/upload/surveys/841769/files/agent1_highlights_div_lrp.mp4,/surveys/upload/surveys/841769/files/agent2_highlights_div_lrp.mp4,/surveys/upload/surveys/841769/files/agent3_highlights_div_lrp.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,3.0,The AI is eating power pills and ghosts,1.0,0.0,1.0,0.0,1.0,0.0,7.0,Most of the green pixels (relevant) are around pac man and the blue ghosts. Power pills come into play because Pac Man eats two ghosts.,,2.0,Pac Man is collecting normal pills,1.0,1.0,0.0,0.0,0.0,0.0,7.0,The green is around Pac Man and the normal pills and Pac Man gets confused and glitches out a bit when there are no pills immediately around him.,,1.0,Pac man is going to eat power pills,1.0,0.0,1.0,0.0,0.0,0.0,6.0,Most of the green activity is power pills and pac man - he is eating power pills,5.0,5.0,2.0,,5.0,5.0,"This was a lot of fun, I am a big pac man fan from my childhood, was cool to see the 2600 version of Ms Pac Man in this. I know it's irrelevant, but that was 100% Ms. Pac Man. :-)",,,1.0,1.0,1.0,7.0,"Agent A is actively chasing ghosts, Agent B is getting confused in the corners after eating power pills",,,1.0,1.0,1.0,7.0,"Player A is focusing on the ghosts while player B seems to be focusing on the walls, and dies at the end.",,,1.0,1.0,2.0,7.0,Player B is searching for power pills and ghosts -- will get a higher score,5.0,5.0,2.0,,5.0,5.0,,50.0,130ba227f,,742.69,84.22,,,,,,,,,,0.63,,,,,,,46.23,,,29.87,,,,,,38.65,,,15.55,,,19.82,,,,1.19,,,110.81,,,,,,,55.61,,,,,,,59.43,,,,,,,47.69,,,59.67,,,,,,,,59.49,,,,,,,,101.58,,,,,,,,10.92,,,1.33,,,,,,,,,,,,,,,,,,,,,,,
66,163,1980-01-01 00:00:00,17,en,1048448609,7.0,2.0,,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3.0,8,1,/surveys/upload/surveys/841769/files/agent1_random_8.mp4,/surveys/upload/surveys/841769/files/agent2_random_8.mp4,/surveys/upload/surveys/841769/files/agent3_random_8.mp4,,,,,,A3,A3,A2,A2,A1,,,,,,,A2,,,,1.0,To eat the pills and avoid ghosts.,0.0,1.0,0.0,1.0,1.0,0.0,4.0,Pac man was avoiding the ghosts.,,1.0,To go after and eat the ghosts & cherries.,0.0,0.0,0.0,1.0,1.0,1.0,5.0,Pac man was chasing down the ghosts and cherries.,,2.0,To eat the small pills quickly.,0.0,1.0,0.0,0.0,0.0,0.0,5.0,The amount of pills eaten quickly.,5.0,5.0,1.0,5.0,,,Fun to play Pac Man,,,1.0,1.0,1.0,3.0,The players were close in performance.,,,1.0,1.0,1.0,7.0,Pacman was going after the higher points,,,1.0,1.0,2.0,6.0,Pacman was more aggressive in going after points.,5.0,5.0,1.0,5.0,,,Fun,40.0,46ba227f,,1208.03,88.18,,,,,,,,,,1.19,,,,,,,166.24,,,101.04,,,,,,0.94,,,20.29,,,40.68,,,,8.3,,,130.23,,,,,,,98.74,,,,,,,178.23,,,,,,,47.33,,,100.29,,,,,,,,114.67,,,,,,,,80.78,,,,,,,,29.58,,,1.32,,,,,,,,,,,,,,,,,,,,,,,
67,164,1980-01-01 00:00:00,17,en,367396291,4.0,1.0,,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,4.0,10,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_10.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_10.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_10.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,-1.0,"it seems to be looking right in front of itself and also looking at some of the larger corner obstacles and side exits, maybe as escape strategies.",1.0,0.0,0.0,1.0,0.0,0.0,6.0,because that seems to be all it's really looking at other than walls/objects and the other objects aren't on screen,,-1.0,"to get away from the ghost near it and move to another corner, possibly lower left",0.0,1.0,0.0,1.0,0.0,0.0,4.0,this one doesn't seem too complex and again there seems to be some attention paid to things not on the list (walls/objects),,-1.0,"this image doesn't seem to have any ""hotspots"" so i have no idea.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,there are no highlights/hotspots on this image,3.0,2.0,3.0,,2.0,4.0,,,,3.0,3.0,2.0,6.0,"pacman a immediately gets eaten, so it's hard to judge.",,,1.0,1.0,1.0,5.0,pacman a isn't in imminent danger of being eaten.,,,1.0,1.0,1.0,5.0,player a seems to move around the board better,4.0,3.0,3.0,,3.0,2.0,,20.0,225aa227f,,861.83,36.16,,,,,,,,,,0.83,,,,,,,78.78,,,24.07,,,,,,0.66,,,41.89,,,16.68,,,,1.31,,,162.95,,,,,,,230.01,,,,,,,69.62,,,,,,,31.98,,,61.14,,,,,,,,40.78,,,,,,,,50.95,,,,,,,,12.57,,,1.45,,,,,,,,,,,,,,,,,,,,,,,
68,165,1980-01-01 00:00:00,17,en,222246938,4.0,2.0,,0.0,2.0,0.0,,,,,,,5.0,2,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_2.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_2.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_2.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,"AT FINALLY, THE PACMAN TAKE THE POWER PILL AND THE GHOSTS ARE TURNED INTO BLUE. HENCE,IN LAST AI AGENT MAY BE ATE AL THE PILLS BEFORE THE GHOSTS CATCH IT",1.0,0.0,1.0,0.0,1.0,0.0,5.0,"PACMAN NEED TO TAKE MORE NUMBER OF PILLS AT LAST.SO,THE PACMAN NEED POWER PILLS TO COMPLETE THE TASK",,3.0,"IN THIS, THE AI AGENT SHOWS THAT A PACMAN EATS ALL THE PILLS AND ALSO THE POWER PILLS ARE THERE IN THIS STRATEGY.AT ONE SCENARIO,THE BLUE GHOSTS ARE PRESENT AND THE PACMAN EATS THE PILL QUICKLY",1.0,0.0,1.0,0.0,1.0,0.0,6.0,"IN THIS SCENARIO, MORE NUMBER OF PILLS ARE PRESENT. SO, PACMAN NEEDS TO TAKE ALL THE PILLS AND THE GHOSTS WERE ALSO NEARER TO THE PACMAN ",,2.0,THIS AI AGENT CAN COMPLETE THIS TASK SUCCESSFULLY ,1.0,0.0,1.0,0.0,0.0,1.0,6.0,"BEFORE THE LAST STRATEGY, CHERRY WAS THERE IN THAT SCENARIO.UT PACMAN CAN NOT CATCH THAT. SO, IT NEEDS ANOTHER CHERRY TO INCREASING THE POINTS",3.0,4.0,4.0,,4.0,3.0,,,,1.0,1.0,1.0,5.0,PACMAN PLAYER A ALREADY TAKE ANY NUMBER OF PILLS. HENCE THE NUMBER OF PILLS NEED TO BE ATE ONLY LOW QUANTITY OF PILLS ,,,1.0,1.0,2.0,5.0,PACMAN PLAYER B HAD MANY NUMBER OF CHANCES TO ATE ALL THE PILLS,,,1.0,3.0,2.0,6.0,"PLAYER B TAKES MORE NUMBER OF PILLS. SO,NUMBER OF PILLS NEED ED TO TAKE WAS LOW",3.0,4.0,4.0,,3.0,4.0,,30.0,218aa2280,,2063.3,193.73,,,,,,,,,,4.1,,,,,,,130.5,,,64.92,,,,,,2.88,,,48.81,,,63.83,,,,19.69,,,299.98,,,,,,,451.15,,,,,,,268.65,,,,,,,24.65,,,215.43,,,,,,,,135.56,,,,,,,,126.13,,,,,,,,11.23,,,2.06,,,,,,,,,,,,,,,,,,,,,,,
69,166,1980-01-01 00:00:00,17,en,683399566,5.0,1.0,,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,4.0,6,3,/surveys/upload/surveys/841769/files/agent1_random_lrp_6.mp4,/surveys/upload/surveys/841769/files/agent2_random_lrp_6.mp4,/surveys/upload/surveys/841769/files/agent3_random_lrp_6.mp4,,,,,,A3,A3,A2,A2,A1,,,,,A1,A2,A2,,,,1.0,"IT appears the AI actively went after blue ghosts after eating a power pill, but then the AI appeared to be more concerned with the walls.",1.0,0.0,1.0,0.0,1.0,0.0,2.0,"I watched the video. this constant requirement to justify my selections is increasingly irritating and just makes me want to quit. The AI sucks at this game and so far none of these scenarios make any sense at all.
",,1.0,At first it appeared as if the AI was simply trying to clear dots. but at the end it just sporadically moved right/left for no reason whatsoever.,1.0,1.0,0.0,0.0,1.0,0.0,2.0,"Again, this AI doesn't appear to have an actual strategy. It ate a blue ghost once, and then just moved right/left for no reason.",,1.0,"IT doesn't appear to be using any strategy. at the beginning it simply sat in one place until killed. in the follow-ups it didn't appear to do anything but move randomly.
",1.0,1.0,0.0,0.0,0.0,0.0,2.0,"since the AI appeared to not be using any strategy whatsoever, I simply chose the 2 most important things. MS pacman and the regular dots",1.0,1.0,5.0,,2.0,2.0,"YES. This isn't PACMAN, it's MS. PACMAN and it's the crappy console version. ",,,1.0,2.0,1.0,7.0,Agent B just sits in one spot and lets a ghost kill them.,,,1.0,1.0,2.0,7.0,Agent A did the sporadic right/left nonsense for no reason at all. it also appeared to just stop for no reason and make random course changes.,,,1.0,2.0,2.0,7.0,the player A video is the exact same as the player B video from the previous question. ,2.0,3.0,5.0,,4.0,2.0,MS. PACMAN,30.0,226da2281,,2743.95,49.26,,,,,,,,,,1.15,,,,,,,478.19,,,24.51,,,,,,1.52,,,203.02,,,23.68,,,,1.49,,,159.91,,,,,,,143.2,,,,,,,153.91,,,,,,,65.89,,,558.23,,,,,,,,112.87,,,,,,,,473.48,,,,,,,,292.41,,,1.23,,,,,,,,,,,,,,,,,,,,,,,
